artiId;artiNombre;fechaIni;fuenId;fuenNombre;futiId;maximoKg;minimoKg;promedioKg
337;Sardinas en lata;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;7574;7461;7517
4;Cilantro;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;3000;3000
133;Maracuyá;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4200;4000;4067
342;Margarina;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;16800;16290;16540
366;Mayonesa doy pack;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17496;17083;17240
329;Sierra entera congelada;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13000;12000;12333
207;Arveja verde seca importada;2020-04-11T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2136;1960;2048
315;Corvina, filete congelado nacional;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;36000;30000;33333
100;Curuba;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2800;2700;2767
135;Mora de Castilla;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5000;4800;4933
46;Tomate chonto regional;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3300;3200;3233
148;Tomate de árbol;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2800;2700;2767
348;Azúcar sulfitada;2020-04-11T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2560;2400;2480
213;Fríjol calima;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4600;4600;4600
86;Naranja Valencia;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1800;1600;1700
200;Ulluco;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2800;2867
93;Banano criollo;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1278;1278;1278
5200;Papa Betina;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;960;920;933
157;Papa capira;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1100;1040;1060
191;Yuca chirosa;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1360;1320;1333
54;Zanahoria;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1300;1200;1233
352;Café instantáneo;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;91830;87059;89804
360;Galletas saladas;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10319;10000;10181
361;Gelatina;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;23073;22656;22813
55;Zanahoria bogotana;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1333;1333;1333
93;Banano criollo;2020-04-11T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1333;1278;1287
112;Guayaba pera;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2200;2200;2200
175;Papa suprema;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1140;1100;1120
179;Papa única;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1120;1100;1110
271;Carne de cerdo, brazo sin hueso;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;13000;14333
274;Carne de cerdo, costilla;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14333
275;Carne de cerdo, espinazo;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10000;10000;10000
43;Habichuela;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2080;2000;2027
137;Papaya Maradol;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;2400;2467
325;Pargo rojo platero;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;23000;22000;22333
352;Café instantáneo;2020-04-11T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;90654;87059;89412
277;Carne de cerdo, lomo sin hueso;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;16000;16000;16000
279;Carne de cerdo, pernil sin hueso;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14667
362;Harina de trigo;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2064;1960;1997
363;Harina precocida de maíz;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3456;3008;3288
369;Pastas alimenticias;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5583;5542;5569
288;Pechuga de pollo;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8400;7500;8100
340;Aceite vegetal mezcla;2020-04-11T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5775;5208;5567
88;Aguacate común;2020-04-11T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;3000;3067
282;Carne de cerdo, tocino papada;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8000;8000;8000
252;Carne de res, bola de brazo;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18000;17000;17667
67;Pepino cohombro;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1300;1200;1267
141;Pera importada;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6842;6579;6719
175;Papa suprema;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1000;900;940
179;Papa única;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1000;900;950
137;Papaya Maradol;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;2500;2500
371;Salsa de tomate doy pack;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13688;13688;13688
337;Sardinas en lata;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;7578;7461;7520
329;Sierra entera congelada;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;12000;12000;12000
262;Carne de res, morrillo;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13000;12000;12667
263;Carne de res, muchacho;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17000;17000;17000
79;Limón común valluno;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2700;2850
336;Lomitos de atún en lata;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;30553;29987;30193
46;Tomate chonto regional;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2300;2000;2200
148;Tomate de árbol;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2700;2500;2617
266;Carne de res, pecho;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
267;Carne de res, punta de anca;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;19000;18000;18333
268;Carne de res, sobrebarriga;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
116;Lulo;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;3000;3100
200;Ulluco;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2600;2500;2550
191;Yuca chirosa;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1360;1280;1300
54;Zanahoria;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1300;1200;1217
19;Cebolla cabezona blanca bogotana;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1458;1354;1424
82;Mandarina Arrayana;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2600;2833
55;Zanahoria bogotana;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1333;1167;1271
340;Aceite vegetal mezcla;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5792;5208;5584
201;Arroz de primera;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3680;3600;3640
30;Cebolla junca Aquitania;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3600;3500;3517
354;Chocolate amargo;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22612;22194;22403
121;Mango manzano;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2300;2200;2250
341;Manteca;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5435;5050;5245
126;Manzana roja importada;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6316;6053;6228
88;Aguacate común;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;3000;3133
90;Aguacate papelillo;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5600;5500;5567
57;Ahuyama;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1200;1000;1067
207;Arveja verde seca importada;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1960;1888;1924
65;Chócolo mazorca;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1143;929;1060
4;Cilantro;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3500;3000;3167
128;Manzana verde importada;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6842;6579;6689
61;Ajo importado;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;12000;11500;11767
283;Alas de pollo con costillar;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5600;5000;5400
348;Azúcar sulfitada;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;2400;2433
315;Corvina, filete congelado nacional;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;32000;30000;30667
133;Maracuyá;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4000;3800;3867
342;Margarina;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;16800;16290;16545
366;Mayonesa doy pack;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17496;16974;17190
195;Arracacha amarilla;2020-04-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3040;2880;2987
348;Azúcar sulfitada;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2560;2400;2453
100;Curuba;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2800;2700;2750
135;Mora de Castilla;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4200;4000;4167
325;Pargo rojo platero;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;23000;22000;22333
369;Pastas alimenticias;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5583;5542;5569
93;Banano criollo;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1333;1278;1287
213;Fríjol calima;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4608;4536;4576
86;Naranja Valencia;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1800;1800;1800
288;Pechuga de pollo;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8400;7500;8100
67;Pepino cohombro;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1500;1200;1317
41;Fríjol verde en vaina;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;3040;3080
5200;Papa Betina;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;960;900;923
157;Papa capira;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1100;940;1020
141;Pera importada;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6842;6579;6719
352;Café instantáneo;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;90654;87059;89434
360;Galletas saladas;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10306;10000;10176
361;Gelatina;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;23073;22396;22708
289;Pierna pernil con rabadilla;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5000;4500;4667
69;Pimentón;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1857;1714;1786
271;Carne de cerdo, brazo sin hueso;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;13000;14333
274;Carne de cerdo, costilla;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14333
112;Guayaba pera;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2300;2200;2217
371;Salsa de tomate doy pack;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13646;13260;13453
337;Sardinas en lata;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;7279;7167;7223
329;Sierra entera congelada;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13000;12000;12333
144;Piña gold;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2200;2000;2033
275;Carne de cerdo, espinazo;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10000;10000;10000
277;Carne de cerdo, lomo sin hueso;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;16000;16000;16000
43;Habichuela;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2000;1200;1627
46;Tomate chonto regional;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;2300;2717
279;Carne de cerdo, pernil sin hueso;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14667
282;Carne de cerdo, tocino papada;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8000;8000;8000
362;Harina de trigo;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2064;1960;1997
363;Harina precocida de maíz;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3472;3008;3296
148;Tomate de árbol;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2700;2300;2483
238;Queso costeño;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;19000;19000;19000
239;Queso cuajada;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;11000;10400;10800
252;Carne de res, bola de brazo;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18000;16600;17533
253;Carne de res, bola de pierna;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17000;17000;17000
200;Ulluco;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2700;2833
240;Queso doble crema;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;12000;12000;12000
73;Remolacha bogotana;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1600;1440;1573
249;Carne de res, cadera;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18000;17000;17667
365;Jugo instantáneo (sobre);2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;25833;24167;25185
316;Langostino 16-20;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;45000;40000;43333
236;Leche en polvo;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;27778;20899;24321
8;Lechuga Batavia;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1800;1500;1667
191;Yuca chirosa;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1280;1120;1240
12;Repollo blanco;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;833;767;817
15;Repollo morado;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;833;800;817
370;Sal yodada;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;816;800;811
251;Carne de res, costilla;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;11000;11000;11000
258;Carne de res, falda;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
260;Carne de res, lomo fino;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22000;22000;22000
224;Lenteja importada;2020-03-28T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2272;2184;2215
54;Zanahoria;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1800;1000;1367
55;Zanahoria bogotana;2020-03-14T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1667;1667;1667
361;Gelatina;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;23177;23099;23151
128;Manzana verde importada;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6737;6579;6632
133;Maracuyá;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3400;3000;3167
54;Zanahoria;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1200;1100;1150
55;Zanahoria bogotana;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1833;1417;1646
271;Carne de cerdo, brazo sin hueso;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;13000;14333
274;Carne de cerdo, costilla;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14667
275;Carne de cerdo, espinazo;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10000;10000;10000
342;Margarina;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;16530;16290;16410
366;Mayonesa doy pack;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17500;17094;17318
175;Papa suprema;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;740;700;720
179;Papa única;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;760;700;730
19;Cebolla cabezona blanca bogotana;2020-04-25T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1458;1250;1365
30;Cebolla junca Aquitania;2020-04-25T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3250;3100;3225
277;Carne de cerdo, lomo sin hueso;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17000;16000;16333
279;Carne de cerdo, pernil sin hueso;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;15000;15000
135;Mora de Castilla;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4800;4600;4683
137;Papaya Maradol;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2300;2350
325;Pargo rojo platero;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22000;20000;21333
369;Pastas alimenticias;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5563;4833;5306
354;Chocolate amargo;2020-04-25T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22876;22820;22848
65;Chócolo mazorca;2020-04-25T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1286;1000;1155
282;Carne de cerdo, tocino papada;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8000;8000;8000
252;Carne de res, bola de brazo;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18000;16500;17167
253;Carne de res, bola de pierna;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17000;17000;17000
86;Naranja Valencia;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1700;1600;1667
288;Pechuga de pollo;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8400;7900;8233
4;Cilantro;2020-04-25T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;2250;2458
249;Carne de res, cadera;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18000;17000;17667
5200;Papa Betina;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;680;600;640
157;Papa capira;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;800;720;757
67;Pepino cohombro;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1100;1000;1033
141;Pera importada;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6842;6579;6732
315;Corvina, filete congelado nacional;2020-04-25T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;36000;30000;33000
100;Curuba;2020-04-25T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2600;2400;2517
251;Carne de res, costilla;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;11000;10000;10667
258;Carne de res, falda;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
289;Pierna pernil con rabadilla;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5000;4500;4667
340;Aceite vegetal mezcla;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5792;5308;5601
88;Aguacate común;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;3000;3067
260;Carne de res, lomo fino;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;23000;22000;22333
262;Carne de res, morrillo;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13000;12000;12667
112;Guayaba pera;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2200;2000;2167
69;Pimentón;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2000;1857;1905
144;Piña gold;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2200;2000;2033
90;Aguacate papelillo;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5300;5000;5183
57;Ahuyama;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1200;1000;1067
263;Carne de res, muchacho;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17000;16000;16667
266;Carne de res, pecho;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
43;Habichuela;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1760;1600;1653
362;Harina de trigo;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2064;2040;2052
61;Ajo importado;2020-04-18T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10500;10000;10250
